77_B,1. O zumbi chegará em breve. Entre em um quarto sem ninguém e vá para a cama.
78_B,2. Melhore para Cama Molhada
79_B,3. Melhore para Portão de Ferro 2
80_B,4. Melhore para Cama Rígida
81_B,5. Melhore para Cama Padrão
82_B,6. Construa duas Bestas Leves
83_B,7. Melhore para Cama Quente
84_B,8. Construa dois Geradores Mofados
85_B,9. Melhore para Cama 3 Estrelas
86_B,10. Possua um Canhão Fortificado
87_B,11. Construa uma Mina de Bronze
88_B,Ir comprar na loja
89_B,Pode ser construído
90_B,Construído
91_B,Melhoria grátis
92_B,Quando a porta estiver sob ataque, causa dano ao zumbi de 1%\n do PV máx. a cada segundo
93_B,Básico
94_B,Recursos
95_B,Não há projetos de construção suficientes. Compre mais na loja.
96_B,Número máx. de prédios atingido
97_B,Requer:
98_B,O prédio foi destruído
99_B,Não há moedas ou energia suficientes. Melhore a cama e o dispositivo de energia
100_B,Moedas insuficientes. Melhore sua cama
101_B,Energia insuficiente. Melhore seu gerador
102_B,Besta Leve
103_B,Besta de Exorcismo
104_B,Besta Pesada
105_B,Canhão de Exorcismo
106_B,Canhão Fortificado
107_B,Canhão de Aço
108_B,Canhão Avançado
109_B,Canhão Flamejante
110_B,Perfurador de Armadura
111_B,Bomba Laser
112_B,Canhão Sagrado
113_B,Canhão do Trovão
114_B,Canhão Divino
115_B,Cama Esfarrapada
116_B,Cama Molhada
117_B,Cama Rígida
118_B,Cama Padrão
119_B,Cama Quente
120_B,Cama de Luxo
121_B,Cama 3 Estrelas
122_B,Cama 4 Estrelas
123_B,Cama 5 Estrelas
124_B,Cama Suprema
125_B,Portão de Ferro 1
126_B,Porta de Aço 1
127_B,Porta de Liga Metálica 1
128_B,Gerador Antigo
129_B,Gerador GBG
130_B,Gerador QS5
131_B,Gerador Redbox
132_B,Gerador Principal
133_B,Mina de Cobre
134_B,Mina de Prata
135_B,Mina de Ouro
136_B,Mina de Diamantes
137_B,Geladeira congelada
138_B,Armadilha de Zumbis
139_B,Console de Exorcismo
140_B,Máquina de Reparo
141_B,Escudo
142_B,Hawkeye
143_B,Acelerador
144_B,Acelerador de Velocidade de ATQ
145_B,ATQ:
146_B,Alcance do ATQ:
147_B,Requer:
148_B,Gerador Mofado
149_B,Gerador Antigo
150_B,Gerador Gasto
151_B,Gerador Antigo
152_B,Gerador Clássico
153_B,Gerador NSN
154_B,Produção:
155_B,Moedas
156_B,Portão de Ferro
157_B,Porta de Aç
158_B,Porta de Vibrânio
159_B,PV:
160_B,Energia
161_B,Efeito:
162_B,Chance de 30% de abalar as instalações por 3 segundos quando o zumbi liberar essa habilidade
163_B,Reduz a velocidade de ataque do zumbi em 20%
164_B,Quando o zumbi tenta fugir, o prende por 2 segundos
165_B,Quando a porta estiver sob ataque, causa dano ao zumbi de 1%\n de seu PV máx. a cada segundo
166_B,Quando o PV do zumbi for inferior a 20%, causa dano ao zumbi\n de 10% de seu PV máx.
167_B,Restaura a resistência da porta em 2% por segundo. Sem limite de distância para restauração.
168_B,Quando a resistência da porta for inferior a 30%, um escudo de energia invencível será gerado por 3s
169_B,A torre gera moedas durante um ataque, e a quantidade de moedas geradas depende do seu nível
170_B,Aumenta o alcance do ataque da torre em 20%
171_B,Aumenta a velocidade de ataque da torre em 50%
172_B,Aumenta a velocidade de ataque quando um inimigo se aproxima
173_B,Artefato de Exorcismo
174_B,Armadilha de Zumbis
175_B,Nenhum anúncio disponível
176_B,Falha ao reproduzir o vídeo
177_B,Máximo de tentativas de recompensa atingido hoje
178_B,Falha ao baixar a nova versão
179_B,Aviso de atualização
180_B,A nova versão está pronta. Deseja reiniciar o aplicativo?
181_B,Você
182_B,Já há alguém lá dentro. Escolha outro quarto.
183_B,A porta foi destruída!
184_B,O zumbi está furioso
185_B,O zumbi está em fúria
186_B,O zumbi ativou um escudo
187_B,O zumbi está escapando
188_B,O zumbi atingiu: Nível 
189_B,O jogador:
190_B,O zumbi foi derrotado por um jogador misterioso
191_B,O zumbi foi derrotado por
192_B,Habilidades
193_B,Bloqueado
194_B,O Zumbi subiu de nível
195_B,foi eliminado
196_B,Negociação com sucesso
197_B,Assistindo aos anúncios com muita frequência. Tente novamente mais tarde!
198_B,O zumbi entrou no dormitório
199_B,Você concluiu todas as tarefas. Faça o seu melhor no jogo
200_B,Lembrete: Apenas uma chance de usá-lo!!!
201_B,Remova o prédio atual e recupere uma certa quantidade de recursos
202_B,Remover
203_B,O prédio atingiu o nível máx.
204_B,desafio 3 vezes
205_B,Desbloqueie permanentemente o modo fantasma
206_B,Melhor recompensa após vezes
207_B,Melhor recompensa desta vez
208_B,Faça login todos os dias para obter 1 sorteio grátis
209_B,junte-se ao jogo
210_B,Você obtém
211_B,Prêmio de consolação
212_B,ter:
213_B,As pessoas no dormitório adormeceram, vão e devoram seus sonhos
214_B,Processo de ordens, por favor espera
215_B,Clique frequentemente!
